0,1,2,3,4,5,6,7,target
-0.19460324160785036,-0.45172227719179,1.8561815225324745,-0.5467471755317248,-0.5386460255939339,-0.6759566379071288,-0.5428421578144779,1.0291389545592071,1
-0.21280194749479803,-0.6284273487213644,1.8561815225324745,-0.4491107293633705,-0.27988476159243736,-0.6247395561389533,-0.3074375636252714,1.0291389545592071,1
-0.5577107543045682,-0.9709941063962142,1.6972653653772076,-0.6925142641774369,-0.512532503538737,-0.7148109758002273,-0.5114548785892503,1.0291389545592071,1
-0.6010410064163484,-1.1242753599839772,1.1410588153337744,-0.7466039385805627,-0.5362720690434615,-0.7660280575684029,-0.6448508152964673,1.024457088863713,1
-0.16773848529854665,-1.5370609336911332,0.9026845796008742,-0.9221661868551153,-0.8140249854487377,-0.8852402306495009,-0.8881022292919806,1.024457088863713,1
-0.8176922669752492,-1.1031149671466556,0.9026845796008742,-0.7745655499245515,-0.3867128063636974,-0.6406345125497663,-0.38590576168834023,1.024457088863713,1
-0.3029288718873008,-1.552220618111901,-0.6070189133741593,-0.7974849034851981,-0.20154419542684662,-0.6097276528620743,-0.160963593907543,1.024457088863713,1
-0.9797474098733071,-1.2455001975569917,1.1410588153337744,-0.3519326702662291,-0.19442232577542928,-0.32185233119957085,-0.2420473985727141,1.024457088863713,1
-0.9476830233105897,-1.4527351891006124,0.9821426581785077,0.2682650370848666,0.7480384247621318,0.47112938307321456,0.5766374678853038,1.024457088863713,1
-0.8896204854808043,-1.3807793258950931,1.8561815225324745,-0.4610287932149067,-0.19442232577542928,-0.23266396467223086,-0.26035664478743015,1.024457088863713,1
-1.0343435275341502,-1.1900726013935596,1.8561815225324745,-0.671886845972855,-0.7190667234298399,-0.6397514594158323,-0.6971629473385131,1.024457088863713,1
-1.0724741493925167,-1.2945586207519766,1.8561815225324745,-0.7750239369957644,-0.7000750710260603,-0.7501331011575897,-0.7311658331658429,1.024457088863713,1
-1.0343435275341502,-1.2448685440394598,1.8561815225324745,-0.6407165251303757,-0.5932470262548002,-0.709512656996623,-0.6291571756838535,1.024457088863713,1
-1.0534088384633333,-1.6072797497234395,1.8561815225324745,-0.52566137025593,-0.48167106838259527,-0.6159090247996127,-0.668391274715388,1.024457088863713,1
-1.0967390905751135,-1.3967812150059034,1.8561815225324745,-0.5724168515196489,-0.4674273290797606,-0.3103726404584281,-0.5114548785892503,1.024457088863713,1
-1.272659914148941,-0.6885923462662866,-2.1167224063491927,-1.1357745620403412,-1.1748663811205495,-1.1757647117138064,-1.1575097093085167,1.024457088863713,1
-1.1366029225179513,-0.25148811213414896,1.8561815225324745,-0.6943478124622886,-0.7760416806411786,-0.7695602701041391,-0.8174808510352186,1.0291389545592071,1
-1.1426691578136006,1.1831023017672573,1.6178072867995743,-1.1463174646782386,-1.2081017728271637,-1.1828291367852788,-1.2464403337799947,1.024457088863713,1
-1.0464759981254486,-1.5631166412893278,1.6972653653772076,-0.8598255451701566,-0.8258947682011,-0.9258606748104676,-0.9874952801718677,1.019775223168219,1
-1.1331365023490088,-1.4105196790122245,1.8561815225324745,-0.6471339441273567,-0.714318810328895,-0.798701023523963,-0.8907178358940829,1.019775223168219,1
-1.1556682334471347,-0.6721167170173272,1.538349208221941,-0.8286552243276774,-0.8448864206048795,-0.9126148778014567,-0.9587236075487425,1.019775223168219,1
-1.11320458637759,-1.4233106627422472,1.8561815225324745,-0.745228777366924,-0.7807895937421234,-0.7254076134074361,-0.8174808510352186,1.019775223168219,1
-1.0612082838434538,-1.6133857337262487,1.538349208221941,-0.5412465306771697,-0.4365658939236188,-0.5629258367635691,-0.4382178937303861,1.019775223168219,1
-1.0880730401527574,-0.6639052212894113,1.8561815225324745,-0.737436197156304,-0.6977011144755878,-0.8243095644080507,-0.9221051151193104,1.0150933574727214,1
-1.0560086535900401,-1.0627944176108635,1.8561815225324745,-0.9460023145581877,-1.0181852487893681,-1.0168151476056757,-1.0921195442559595,1.019775223168219,1
-0.6729692249219035,-1.521480146925344,1.3794330510666744,0.07574246717543555,0.2518815057133906,0.35103415685818246,0.29153634825615377,1.019775223168219,1
-1.0776737796459301,-1.1047467387336132,-0.20972852048599255,-0.8561584486004532,-0.9161051171190528,-0.9126148778014567,-0.9744172471613562,1.019775223168219,1
-0.9676149392820086,-1.6539168344345514,1.3794330510666744,-0.7796078077078937,-0.5718814173005482,-0.7448347823539854,-0.5820762568460123,1.019775223168219,1
-1.1426691578136006,-1.116274415428572,1.6178072867995743,-0.8213210311882705,-0.7926593764944857,-0.7642619513005346,-0.9090270821087989,1.019775223168219,1
-1.2076645359812708,-1.7742994673175232,1.3794330510666744,-1.202699074437429,-1.267450686588975,-1.2428767498927948,-1.2882900394136314,1.019775223168219,1
-0.6010410064163484,-0.730439391802781,-0.6864769919517926,-0.8254465148291869,-0.8947395081648009,-1.0026862974627309,-0.9587236075487425,1.019775223168219,1
-0.254398989522107,-1.5510099488699645,-0.9248512276846926,-0.6411749122015886,-0.1801785864725946,-0.5858852182458547,-0.1583479873054407,1.019775223168219,1
-0.907819191367752,-0.7497048240875066,0.5848522652903408,0.12754020622249676,0.05721706857465,-0.16731803276111046,0.024744474841719835,1.019775223168219,1
-0.8540896787491445,-1.4525772757212294,-0.765935070529426,-0.6549265243379765,-0.7000750710260603,-0.6220903967371512,-0.7651687189931727,1.019775223168219,1
-0.8176922669752492,-1.6149648675200787,-0.44810275621889256,-0.4083142800254196,-0.3890867629141699,-0.3280337031371093,-0.4565271399451022,1.019775223168219,1
-0.6547705190349558,-0.9786792241928534,0.7437684224456076,-0.8946629625823395,-0.8591301599077141,-0.9550014282302915,-0.901180262302492,1.0150933574727214,1
-0.3843897458574475,-1.2478688982477368,-0.9248512276846926,-0.784650065491236,-0.5908730697043277,-0.7209923477377658,-0.5506889776207847,1.019775223168219,1
-0.8176922669752492,-1.4233106627422472,1.8561815225324745,-1.1119384343372687,-1.1440049459644077,-1.0971729827936751,-1.160125315910619,1.019775223168219,1
-0.8176922669752492,-1.2369202372771824,1.8561815225324745,-1.0523481150795877,-1.0466727273950374,-1.0821610795167962,-1.0790415112454481,1.019775223168219,1
-0.6010410064163484,-1.612385615656823,1.8561815225324745,-1.031262309803793,-0.8876176385133835,-0.9532353219624234,-0.901180262302492,1.019775223168219,1
-0.7630961493144062,-1.0853233930695045,0.5053941867127075,-0.7736487757821257,-0.8401385075039346,-0.8463858927564022,-0.86456176987306,1.019775223168219,1
-0.9416167880149405,-0.7697598232691474,1.8561815225324745,-0.8538665132443886,-0.937470726073305,-0.9258606748104676,-1.0058045263865838,1.019775223168219,1
-0.7630961493144062,-1.5231645563054295,0.9026845796008742,-0.8048190966246049,-0.2062921085277915,-0.7448347823539854,-0.312668776829476,1.019775223168219,1
-0.3843897458574475,-1.6373885673924644,-1.481057777728126,-0.8071110319806696,-0.45080963322645345,-0.7766246951756115,-0.4434491069345907,1.019775223168219,1
-0.6010410064163484,-1.5256911703755573,-1.481057777728126,-1.1600690768146265,-1.1772403376710219,-1.1483900645618506,-1.204590628146358,1.0150933574727214,1
2.5404109377381365,-1.3829374754133272,1.8561815225324745,-1.0940613385599645,-1.091777901854014,-0.9090826652657205,-1.0842727244496526,1.0150933574727214,1
-0.3843897458574475,-0.9353056826556567,-1.004309306262326,-0.7525629705063308,-0.34635554500566584,-0.5523291991563604,-0.3597496956673173,1.0150933574727214,1
-0.6010410064163484,-1.5811714043321172,1.8561815225324745,-1.109646498981204,-1.070412292899762,-0.46049167322721823,-1.0764259046433458,1.0150933574727214,1
-0.3843897458574475,-1.642652346705231,1.8561815225324745,-1.1641945604555428,-1.2033538597262188,-1.0901085577222027,-1.2176686611568697,1.0150933574727214,1
-0.16773848529854665,-0.6502193950762181,-0.1302704419083592,-0.724601359162342,-0.4531835897769259,-0.6247395561389533,-0.5166860917934549,1.010411491777227,1
-0.23966670380410174,-1.0648472915428426,0.8232265010232409,-0.42206589216180757,0.2020284181534692,-0.08696019757311105,-0.08511100244657649,1.0150933574727214,1
-0.6660363845840186,-0.9796267044691515,0.5848522652903408,1.2345449832017252,4.603343862729385,1.8045396153136444,4.76945485105528,1.0150933574727214,1
-0.199802871861264,-0.5454175489590355,0.18756187240217417,0.8985472600026467,1.882789655887961,0.5497211119933458,1.7798165048523586,1.024457088863713,1
-0.7093666366957988,-0.9814163894354919,0.028645715246907483,-1.0546400504356523,-1.022933161890313,-1.080394973248928,-1.068579084837039,1.019775223168219,1
-0.31939436768977725,-1.3960442859021165,-0.5275608347965259,0.4795814769140278,1.7379783063091419,0.5285278367789285,1.9629089669995192,1.024457088863713,1
-0.11920860293335286,-0.6633788433581347,0.6643103438679743,0.4571205104245942,1.2987963444717392,0.36427995386719336,1.2566951844319,1.024457088863713,1
0.4414848593930825,-0.7261230927663124,0.028645715246907483,0.9260504842754226,2.079828049577174,0.7757827142804651,1.9629089669995192,1.019775223168219,1
0.5766752459818366,-0.34370952569381974,-0.05081236333072586,1.4531956161702932,2.5285058376164664,1.0044934759693864,2.608963797718786,1.019775223168219,1
0.26556403581925503,-0.3925047599231659,0.8232265010232409,-0.8167371604761412,-0.7024490275765327,-0.9152640372032589,-0.7102409803490246,1.019775223168219,1
1.240494708334309,-0.6796439214345834,1.8561815225324745,-0.2203755808281179,0.38719702909032,-0.46843915143262477,0.2967675614603584,1.019775223168219,1
1.1165701872946177,-0.5422066435782479,0.4259361081350742,1.4829907757991339,3.266806324813397,1.115758170845078,3.3727209255326556,1.019775223168219,1
0.9233172628760781,0.5579232327899696,1.8561815225324745,-0.5164936288316714,-0.7428062889345644,-0.6635938940320519,-0.668391274715388,1.024457088863713,1
0.5342115989122921,-0.31475873947360344,1.8561815225324745,-0.279507513014586,-0.13269945546314568,-0.6326870343443598,-0.11388267506970172,1.019775223168219,1
0.45535054006885217,-0.36929149315386534,1.8561815225324745,-0.4023552480996515,-0.1849264995735395,-0.6529972564248432,-0.2028132995411797,1.019775223168219,1
0.5966071619532556,0.015438136816244738,1.8561815225324745,0.38744567560022863,0.5058948566139423,0.01635701909717391,0.5714062546810992,1.024457088863713,1
0.15723840553980462,0.018754317783287674,-0.05081236333072586,0.3214379373455666,0.7527863378630767,0.08346905727616244,0.7911172092576918,1.024457088863713,1
0.4822152963781559,0.6427227175186394,1.8561815225324745,-0.5554565298847705,-0.5908730697043277,-0.7730924826398753,-0.6448508152964673,1.024457088863713,1
0.10090907779449039,-0.6462715605916431,0.2670199509798075,0.5377966349580701,1.329657779627881,0.33602225358130344,1.3665506617201963,1.024457088863713,1
0.41721991821048565,-0.4460373955340022,-0.20972852048599255,0.6065546956400096,1.5623055215741808,0.2856882249470621,1.8765939491301435,1.024457088863713,1
0.1494389601596842,-0.38018751633129205,1.8561815225324745,-0.11907203809006013,0.050095198923232664,-0.42958481353952616,0.05090054086274277,1.0291389545592071,1
0.3140939181844488,-0.20974634218390995,0.5053941867127075,-0.4688213734255265,-0.26089310918865777,-0.6627108408981178,-0.2028132995411797,1.0291389545592071,1
0.21443433832735445,-0.3830825949533137,1.8561815225324745,-0.6219226552106455,-0.5956209828052726,-0.7872213327828202,-0.5454577644165801,1.0291389545592071,1
0.10090907779449039,-0.7618115165068698,-0.05081236333072586,1.0938201523393554,2.877477450535916,1.000078210299716,3.037923280463562,1.0291389545592071,1
0.23609946438324453,-0.4110859008972319,1.8561815225324745,0.7124421090901968,1.3462754754811883,0.31836119090262227,1.4057847607517309,1.0291389545592071,1
1.0463751788735338,1.0469283309459858,1.6972653653772076,-0.05535623519146272,-0.3297378491523587,-0.4022101663875703,-0.33097802304419205,1.0338208202547048,1
1.2196961873206544,0.7454190519107157,1.4588911296443077,0.24717923180907175,-0.19917023887637417,-0.28917936524401067,-0.03803008360873521,1.0338208202547048,1
1.380018120134241,1.0976711635210559,0.9821426581785077,-0.027394623847473928,-0.3131201532990516,-0.5576275179599648,-0.3231312032378852,1.0291389545592071,1
1.1105039519989683,0.5756621690739928,0.6643103438679743,-1.0550984375068653,-1.1487528590653526,-1.1722324991780702,-1.1836657753295396,1.038502685950199,1
1.4450134983019114,1.3015899740976333,1.8561815225324745,0.07528408010422262,-0.30125037054668935,-0.32185233119957085,-0.2525098249811233,1.038502685950199,1
1.5828037000173723,0.6877806684359212,1.8561815225324745,0.40944825501844934,0.08570454718031935,-0.21941816766321998,0.14506237853842532,1.0338208202547048,1
1.5966693806931418,1.7711190887964132,1.8561815225324745,-0.01089268928380841,-0.4104523718684219,-0.4631408326290204,-0.3466716626568058,1.038502685950199,1
1.1304358679703872,0.8350085758140027,-0.05081236333072586,1.215292726210782,1.2109599521042589,0.5347092087164669,1.193920625981445,1.038502685950199,1
0.7655951451891982,1.9103986894122171,1.6972653653772076,0.13716633471796832,-0.1540650644173977,-0.34834392521759266,-0.05372372322134897,1.0338208202547048,1
0.7404635989643658,1.1310435243639958,1.2205168939114077,0.36131761254109157,0.14030554784118562,-0.05958555042115521,0.25491785582672166,1.0338208202547048,1
1.773456809309205,1.9390336488736675,0.9026845796008742,1.0796101531317546,0.32310020222756397,0.16824215813383214,0.4040074321465524,1.0291389545592071,1
0.9068517670736016,1.1558885627202542,0.10810379382454083,-0.19470590484019376,-0.45555754632739837,-0.5134748612632618,-0.40944622110726087,1.0338208202547048,1
1.0316428931555284,1.6760552344078485,0.4259361081350742,0.1843802030529002,-0.11370780305936612,-0.25209113361878016,-0.009258410985609979,1.0338208202547048,1
1.6096684563266759,4.0694430501296885,-0.8453931491070593,-0.4669878251406748,-0.778415637191651,-0.7881043859167542,-0.7991716048205026,1.0338208202547048,1
0.9744469603679786,1.9041874298231525,0.5053941867127075,0.10507923973306314,-0.1849264995735395,-0.3121387467262962,-0.14788556089703153,1.0338208202547048,1
1.0957716662809631,1.5933086236111575,0.4259361081350742,1.1135307964015113,0.5937312489814228,0.1779557426071068,0.6969553715820093,1.0291389545592071,1
1.1122371620834395,2.281442493169134,-0.05081236333072586,-0.6003784628636377,-0.8401385075039346,-0.8499181052921385,-0.8096340312289118,1.0291389545592071,1
1.250893968841136,2.3846652054924866,-0.20972852048599255,-0.47982266313463684,-0.7475542020355093,-0.7801569077113477,-0.7547062925847636,1.0291389545592071,1
1.404283061316838,1.57025327022124,0.028645715246907483,-0.3872284747496248,-0.6336042876128318,-0.6750735847731947,-0.6030011096628306,1.0291389545592071,1
1.3782849100497698,2.3404494592652476,0.2670199509798075,-0.3670594436162558,-0.6502219834661389,-0.6980329662554803,-0.6186947492754443,1.024457088863713,1
1.3852177503876546,1.6564213375712291,0.6643103438679743,-0.644842008771292,-0.847260377155352,-0.8878893900513031,-0.8462525236583439,1.024457088863713,1
1.3514201537404662,1.2946417854047811,0.8232265010232409,0.5199195391807657,-0.009253714838578491,-0.14170949187702275,0.0012040154227991944,1.024457088863713,1
2.3956792296343683,1.31159115479189,0.10810379382454083,-1.0743506944978083,-1.1867361638729117,-1.1475070114279164,-1.1705877423190283,1.019775223168219,1
1.0793061704784865,1.6761078722009761,1.8561815225324745,-0.11953042516127306,-0.4864189814835401,-0.5408495084152176,-0.39113697489254484,1.024457088863713,1
1.010844372141874,1.5340911063425335,1.299974972489041,0.15045955978314332,-0.2419014567848782,-0.31655401239596653,-0.19235087313277052,1.019775223168219,1
0.08531018703424953,-0.5146770777724784,1.6972653653772076,0.09041085345424935,0.1592972002449652,-0.14612475754669305,0.13721555873211846,1.0150933574727214,1
0.22743341396088848,-0.4155601133130836,0.7437684224456076,-0.17499526077803773,-0.006879758288106045,-0.4189881759323174,-0.03279887040453062,1.0150933574727214,1
0.7759944056960254,0.720889840313223,1.8561815225324745,-0.5715000773772231,-0.7736677240907062,-0.8084146079972376,-0.7207034067574338,1.019775223168219,1
0.5792750611085434,1.3954431592442615,1.8561815225324745,-0.3047188019312972,-0.48167106838259527,-0.5832360588440525,-0.5009924521808411,1.019775223168219,1
0.1806367416801659,-0.3197593298207317,1.8561815225324745,-0.20754074283415583,-0.17305671682117726,-0.26180471809205486,-0.10342024866129254,1.0150933574727214,1
-0.06287927518803865,-0.44261593898070395,1.8561815225324745,-0.16032687449922392,-0.17543067337164972,-0.31125569359236216,-0.1531167741012361,1.0150933574727214,1
0.28549595179067394,0.353793871040881,1.8561815225324745,0.03907150147840107,0.007363981014728632,-0.2123537425917475,0.040438114454333596,1.0150933574727214,1
0.5480772795880617,0.10597514099583016,1.8561815225324745,-0.28042428715701184,-0.4721752421807055,-0.591183537049459,-0.4172930409135678,1.019775223168219,1
0.8253908931034548,0.7791598773055494,1.8561815225324745,0.14129181835888469,-0.0045058017376335985,-0.3456947658157905,0.056131754066947356,1.019775223168219,1
0.5428776493346481,-0.3739236189490999,1.8561815225324745,-0.2762988035160955,-0.1232036292612559,-0.5638088898975032,-0.10603585526339483,1.0150933574727214,1
0.9345831284251409,0.4738080393719596,1.8561815225324745,-0.5513310462438541,-0.7333104627326745,-0.7183431883359636,-0.749475079380559,1.019775223168219,1
1.5880033302707859,2.255913163502216,1.8561815225324745,0.13349923814826486,-0.3226159795009414,-0.35717445655693325,-0.312668776829476,1.019775223168219,1
1.7630575488023776,2.636431770022113,1.8561815225324745,-0.14703364943404892,-0.5837512000529105,-0.4984629579863828,-0.6317727822859558,1.019775223168219,1
1.2612932293479633,1.5730430732570062,1.8561815225324745,-0.06910784732785065,-0.533898112492989,-0.4172220696644493,-0.4512959267408976,1.019775223168219,1
0.6971333468525855,1.1367284060217837,1.8561815225324745,-0.525202983184717,-0.7119448537784225,-0.6989160193894143,-0.6370039954901604,1.019775223168219,1
1.229228842785246,1.9146097128624304,1.8561815225324745,0.08170149910120365,-0.4104523718684219,-0.4834510547095038,-0.38590576168834023,1.019775223168219,1
0.3201601534800981,-0.5911071533938493,1.8561815225324745,-0.2487955792433196,0.028729589968980646,-0.4481289293521414,-0.043261296812939797,1.019775223168219,1
0.040246724837998155,-0.8823520627692248,1.8561815225324745,-0.8011520000549015,-0.8781218123114938,-0.9408725780873466,-0.8488681302604462,1.0150933574727214,1
0.1000424727522548,-0.4504589701567261,1.8561815225324745,-0.2515459016705972,-0.0662286720499172,-0.20175710498453878,-0.030183263802428327,1.0150933574727214,1
0.5463440695035906,-0.10299689772100358,1.8561815225324745,-0.05627300933388858,-0.08522032445369676,-0.33333202194071365,0.048284934260640476,1.019775223168219,1
0.10350889292119721,-0.3398669667955,1.3794330510666744,0.2733072948682088,0.7053072068536278,-0.046339753412144316,0.6472588461420656,1.019775223168219,1
0.15723840553980462,-0.4927797558313695,1.0616007367561409,0.6803550141052915,1.2513172134622903,0.25566441839330406,1.3482414155054803,1.0150933574727214,1
0.3738896660987055,-0.9094605262299726,1.1410588153337744,-0.1245726829446153,0.6032270751833126,-0.05870249728722115,0.5818686810895084,1.0150933574727214,1
-0.3072618970984788,-1.1888619321516234,0.9821426581785077,-0.5339123375377627,-0.1635608906192875,-0.3209692780656368,-0.22635375896010035,1.0150933574727214,1
-0.11314236763770365,-1.304243974687467,0.028645715246907483,-0.07690042753847048,0.7741519468173287,-0.07989577250163857,0.7152646177967253,1.0150933574727214,1
-0.7093666366957988,-0.8176602150153234,-0.1302704419083592,-0.46011201907248084,-0.10895988995842122,-0.22471648646682432,-0.18450405332646364,1.010411491777227,1
-0.9476830233105897,-1.1019569356978471,1.299974972489041,-0.38952041010568944,-0.028245367242358058,0.043731666249129754,-0.10342024866129254,1.010411491777227,1
-0.7093666366957988,-0.6447450645909409,1.6972653653772076,-0.9198742514990507,-0.8306426813020449,-0.6035462809245359,-0.793940391616298,1.010411491777227,1
-0.5897751408672856,-0.889405527048332,1.8561815225324745,-0.5944194309378696,-0.3487295015561383,-0.2997760028512194,-0.357134089065215,1.010411491777227,1
-0.7812948552013539,-0.8634550950363926,0.5848522652903408,-0.439026213796686,0.16167115679543761,0.19385069901791988,0.11367509931319782,1.0150933574727214,1
-0.4771164853766571,-1.168701657383727,1.1410588153337744,-0.13374042436887393,0.25900337536480794,0.25124915272363374,0.37785136612552944,1.0150933574727214,1
-0.6920345358510868,-0.8427158045440925,1.8561815225324745,-0.751646196363905,-0.735684419283147,-0.6132598653978105,-0.7102409803490246,1.0150933574727214,1
-0.6781688551753171,-0.9024070619508655,1.8561815225324745,-0.478905888992211,-0.3914607194646423,-0.2715183025653295,-0.3989837946988517,1.0150933574727214,1
-0.5741762501070447,-0.9137241874733137,1.8561815225324745,-0.4811978243482756,-0.33211180570283116,-0.37042025356594416,-0.43037107392407925,1.0150933574727214,1
-0.2093355273258556,-0.6534829382501335,1.4588911296443077,-0.27033977159032735,0.11893993888693359,-0.18762825484159384,0.14244677193632305,1.0150933574727214,1
-0.5195801324462016,-0.7829192715510638,1.8561815225324745,-0.6618023304061704,-0.5908730697043277,-0.5770546869065141,-0.6343883888880582,1.0150933574727214,1
-0.7284319476249821,-0.4809362523776447,1.8561815225324745,-0.3817278298950696,-0.27988476159243736,-0.09225851637671541,-0.25774103818532784,1.0150933574727214,1
